file_name,dm_name,lm_name,count
patch_im5/train_A_IMG_240_128_6.jpg,patch_dm5/train_A_GT_IMG_240_128_6.npy,patch_lm5/train_A_GT_IMG_240_128_6.npy,12
patch_im6/train_A_IMG_240_128_7.jpg,patch_dm6/train_A_GT_IMG_240_128_7.npy,patch_lm6/train_A_GT_IMG_240_128_7.npy,13
patch_im7/train_A_IMG_240_128_8.jpg,patch_dm7/train_A_GT_IMG_240_128_8.npy,patch_lm7/train_A_GT_IMG_240_128_8.npy,6
patch_im0/train_A_IMG_159_128_1.jpg,patch_dm0/train_A_GT_IMG_159_128_1.npy,patch_lm0/train_A_GT_IMG_159_128_1.npy,37
patch_im1/train_A_IMG_159_128_2.jpg,patch_dm1/train_A_GT_IMG_159_128_2.npy,patch_lm1/train_A_GT_IMG_159_128_2.npy,62
patch_im2/train_A_IMG_159_128_3.jpg,patch_dm2/train_A_GT_IMG_159_128_3.npy,patch_lm2/train_A_GT_IMG_159_128_3.npy,52
patch_im3/train_A_IMG_159_128_4.jpg,patch_dm3/train_A_GT_IMG_159_128_4.npy,patch_lm3/train_A_GT_IMG_159_128_4.npy,10
patch_im4/train_A_IMG_159_128_5.jpg,patch_dm4/train_A_GT_IMG_159_128_5.npy,patch_lm4/train_A_GT_IMG_159_128_5.npy,25
patch_im5/train_A_IMG_159_128_6.jpg,patch_dm5/train_A_GT_IMG_159_128_6.npy,patch_lm5/train_A_GT_IMG_159_128_6.npy,30
patch_im6/train_A_IMG_159_128_7.jpg,patch_dm6/train_A_GT_IMG_159_128_7.npy,patch_lm6/train_A_GT_IMG_159_128_7.npy,21
patch_im7/train_A_IMG_159_128_8.jpg,patch_dm7/train_A_GT_IMG_159_128_8.npy,patch_lm7/train_A_GT_IMG_159_128_8.npy,1
patch_im8/train_A_IMG_159_128_9.jpg,patch_dm8/train_A_GT_IMG_159_128_9.npy,patch_lm8/train_A_GT_IMG_159_128_9.npy,0
patch_im9/train_A_IMG_159_128_10.jpg,patch_dm9/train_A_GT_IMG_159_128_10.npy,patch_lm9/train_A_GT_IMG_159_128_10.npy,0
patch_im10/train_A_IMG_159_128_11.jpg,patch_dm10/train_A_GT_IMG_159_128_11.npy,patch_lm10/train_A_GT_IMG_159_128_11.npy,0
patch_im11/train_A_IMG_159_128_12.jpg,patch_dm11/train_A_GT_IMG_159_128_12.npy,patch_lm11/train_A_GT_IMG_159_128_12.npy,0
patch_im0/train_A_IMG_246_128_1.jpg,patch_dm0/train_A_GT_IMG_246_128_1.npy,patch_lm0/train_A_GT_IMG_246_128_1.npy,60
patch_im1/train_A_IMG_246_128_2.jpg,patch_dm1/train_A_GT_IMG_246_128_2.npy,patch_lm1/train_A_GT_IMG_246_128_2.npy,80
patch_im2/train_A_IMG_246_128_3.jpg,patch_dm2/train_A_GT_IMG_246_128_3.npy,patch_lm2/train_A_GT_IMG_246_128_3.npy,91
patch_im3/train_A_IMG_246_128_4.jpg,patch_dm3/train_A_GT_IMG_246_128_4.npy,patch_lm3/train_A_GT_IMG_246_128_4.npy,17
patch_im4/train_A_IMG_246_128_5.jpg,patch_dm4/train_A_GT_IMG_246_128_5.npy,patch_lm4/train_A_GT_IMG_246_128_5.npy,44
patch_im5/train_A_IMG_246_128_6.jpg,patch_dm5/train_A_GT_IMG_246_128_6.npy,patch_lm5/train_A_GT_IMG_246_128_6.npy,43
patch_im6/train_A_IMG_246_128_7.jpg,patch_dm6/train_A_GT_IMG_246_128_7.npy,patch_lm6/train_A_GT_IMG_246_128_7.npy,29
patch_im7/train_A_IMG_246_128_8.jpg,patch_dm7/train_A_GT_IMG_246_128_8.npy,patch_lm7/train_A_GT_IMG_246_128_8.npy,2
patch_im8/train_A_IMG_246_128_9.jpg,patch_dm8/train_A_GT_IMG_246_128_9.npy,patch_lm8/train_A_GT_IMG_246_128_9.npy,5
patch_im9/train_A_IMG_246_128_10.jpg,patch_dm9/train_A_GT_IMG_246_128_10.npy,patch_lm9/train_A_GT_IMG_246_128_10.npy,2
patch_im10/train_A_IMG_246_128_11.jpg,patch_dm10/train_A_GT_IMG_246_128_11.npy,patch_lm10/train_A_GT_IMG_246_128_11.npy,0
patch_im11/train_A_IMG_246_128_12.jpg,patch_dm11/train_A_GT_IMG_246_128_12.npy,patch_lm11/train_A_GT_IMG_246_128_12.npy,0
patch_im0/train_A_IMG_85_128_1.jpg,patch_dm0/train_A_GT_IMG_85_128_1.npy,patch_lm0/train_A_GT_IMG_85_128_1.npy,31
patch_im1/train_A_IMG_85_128_2.jpg,patch_dm1/train_A_GT_IMG_85_128_2.npy,patch_lm1/train_A_GT_IMG_85_128_2.npy,44
patch_im2/train_A_IMG_85_128_3.jpg,patch_dm2/train_A_GT_IMG_85_128_3.npy,patch_lm2/train_A_GT_IMG_85_128_3.npy,26
patch_im3/train_A_IMG_85_128_4.jpg,patch_dm3/train_A_GT_IMG_85_128_4.npy,patch_lm3/train_A_GT_IMG_85_128_4.npy,32
patch_im4/train_A_IMG_85_128_5.jpg,patch_dm4/train_A_GT_IMG_85_128_5.npy,patch_lm4/train_A_GT_IMG_85_128_5.npy,35
patch_im5/train_A_IMG_85_128_6.jpg,patch_dm5/train_A_GT_IMG_85_128_6.npy,patch_lm5/train_A_GT_IMG_85_128_6.npy,32
patch_im6/train_A_IMG_85_128_7.jpg,patch_dm6/train_A_GT_IMG_85_128_7.npy,patch_lm6/train_A_GT_IMG_85_128_7.npy,32
patch_im7/train_A_IMG_85_128_8.jpg,patch_dm7/train_A_GT_IMG_85_128_8.npy,patch_lm7/train_A_GT_IMG_85_128_8.npy,32
patch_im8/train_A_IMG_85_128_9.jpg,patch_dm8/train_A_GT_IMG_85_128_9.npy,patch_lm8/train_A_GT_IMG_85_128_9.npy,1
patch_im9/train_A_IMG_85_128_10.jpg,patch_dm9/train_A_GT_IMG_85_128_10.npy,patch_lm9/train_A_GT_IMG_85_128_10.npy,4
patch_im10/train_A_IMG_85_128_11.jpg,patch_dm10/train_A_GT_IMG_85_128_11.npy,patch_lm10/train_A_GT_IMG_85_128_11.npy,2
patch_im11/train_A_IMG_85_128_12.jpg,patch_dm11/train_A_GT_IMG_85_128_12.npy,patch_lm11/train_A_GT_IMG_85_128_12.npy,1
patch_im0/train_A_IMG_275_128_1.jpg,patch_dm0/train_A_GT_IMG_275_128_1.npy,patch_lm0/train_A_GT_IMG_275_128_1.npy,29
patch_im1/train_A_IMG_275_128_2.jpg,patch_dm1/train_A_GT_IMG_275_128_2.npy,patch_lm1/train_A_GT_IMG_275_128_2.npy,45
patch_im2/train_A_IMG_275_128_3.jpg,patch_dm2/train_A_GT_IMG_275_128_3.npy,patch_lm2/train_A_GT_IMG_275_128_3.npy,22
patch_im3/train_A_IMG_275_128_4.jpg,patch_dm3/train_A_GT_IMG_275_128_4.npy,patch_lm3/train_A_GT_IMG_275_128_4.npy,15
patch_im4/train_A_IMG_275_128_5.jpg,patch_dm4/train_A_GT_IMG_275_128_5.npy,patch_lm4/train_A_GT_IMG_275_128_5.npy,16
patch_im5/train_A_IMG_275_128_6.jpg,patch_dm5/train_A_GT_IMG_275_128_6.npy,patch_lm5/train_A_GT_IMG_275_128_6.npy,13
patch_im6/train_A_IMG_275_128_7.jpg,patch_dm6/train_A_GT_IMG_275_128_7.npy,patch_lm6/train_A_GT_IMG_275_128_7.npy,1
patch_im7/train_A_IMG_275_128_8.jpg,patch_dm7/train_A_GT_IMG_275_128_8.npy,patch_lm7/train_A_GT_IMG_275_128_8.npy,0
patch_im8/train_A_IMG_275_128_9.jpg,patch_dm8/train_A_GT_IMG_275_128_9.npy,patch_lm8/train_A_GT_IMG_275_128_9.npy,0
patch_im0/train_A_IMG_298_128_1.jpg,patch_dm0/train_A_GT_IMG_298_128_1.npy,patch_lm0/train_A_GT_IMG_298_128_1.npy,164
patch_im1/train_A_IMG_298_128_2.jpg,patch_dm1/train_A_GT_IMG_298_128_2.npy,patch_lm1/train_A_GT_IMG_298_128_2.npy,190
patch_im2/train_A_IMG_298_128_3.jpg,patch_dm2/train_A_GT_IMG_298_128_3.npy,patch_lm2/train_A_GT_IMG_298_128_3.npy,185
patch_im3/train_A_IMG_298_128_4.jpg,patch_dm3/train_A_GT_IMG_298_128_4.npy,patch_lm3/train_A_GT_IMG_298_128_4.npy,196
patch_im4/train_A_IMG_298_128_5.jpg,patch_dm4/train_A_GT_IMG_298_128_5.npy,patch_lm4/train_A_GT_IMG_298_128_5.npy,71
patch_im5/train_A_IMG_298_128_6.jpg,patch_dm5/train_A_GT_IMG_298_128_6.npy,patch_lm5/train_A_GT_IMG_298_128_6.npy,71
patch_im6/train_A_IMG_298_128_7.jpg,patch_dm6/train_A_GT_IMG_298_128_7.npy,patch_lm6/train_A_GT_IMG_298_128_7.npy,85
patch_im7/train_A_IMG_298_128_8.jpg,patch_dm7/train_A_GT_IMG_298_128_8.npy,patch_lm7/train_A_GT_IMG_298_128_8.npy,63
patch_im8/train_A_IMG_298_128_9.jpg,patch_dm8/train_A_GT_IMG_298_128_9.npy,patch_lm8/train_A_GT_IMG_298_128_9.npy,7
patch_im9/train_A_IMG_298_128_10.jpg,patch_dm9/train_A_GT_IMG_298_128_10.npy,patch_lm9/train_A_GT_IMG_298_128_10.npy,5
patch_im10/train_A_IMG_298_128_11.jpg,patch_dm10/train_A_GT_IMG_298_128_11.npy,patch_lm10/train_A_GT_IMG_298_128_11.npy,3
patch_im11/train_A_IMG_298_128_12.jpg,patch_dm11/train_A_GT_IMG_298_128_12.npy,patch_lm11/train_A_GT_IMG_298_128_12.npy,5
patch_im0/train_A_IMG_165_128_1.jpg,patch_dm0/train_A_GT_IMG_165_128_1.npy,patch_lm0/train_A_GT_IMG_165_128_1.npy,59
patch_im1/train_A_IMG_165_128_2.jpg,patch_dm1/train_A_GT_IMG_165_128_2.npy,patch_lm1/train_A_GT_IMG_165_128_2.npy,45
patch_im2/train_A_IMG_165_128_3.jpg,patch_dm2/train_A_GT_IMG_165_128_3.npy,patch_lm2/train_A_GT_IMG_165_128_3.npy,50
patch_im3/train_A_IMG_165_128_4.jpg,patch_dm3/train_A_GT_IMG_165_128_4.npy,patch_lm3/train_A_GT_IMG_165_128_4.npy,54
patch_im4/train_A_IMG_165_128_5.jpg,patch_dm4/train_A_GT_IMG_165_128_5.npy,patch_lm4/train_A_GT_IMG_165_128_5.npy,42
patch_im5/train_A_IMG_165_128_6.jpg,patch_dm5/train_A_GT_IMG_165_128_6.npy,patch_lm5/train_A_GT_IMG_165_128_6.npy,44
patch_im6/train_A_IMG_165_128_7.jpg,patch_dm6/train_A_GT_IMG_165_128_7.npy,patch_lm6/train_A_GT_IMG_165_128_7.npy,45
patch_im7/train_A_IMG_165_128_8.jpg,patch_dm7/train_A_GT_IMG_165_128_8.npy,patch_lm7/train_A_GT_IMG_165_128_8.npy,17
patch_im8/train_A_IMG_165_128_9.jpg,patch_dm8/train_A_GT_IMG_165_128_9.npy,patch_lm8/train_A_GT_IMG_165_128_9.npy,7
patch_im9/train_A_IMG_165_128_10.jpg,patch_dm9/train_A_GT_IMG_165_128_10.npy,patch_lm9/train_A_GT_IMG_165_128_10.npy,11
patch_im10/train_A_IMG_165_128_11.jpg,patch_dm10/train_A_GT_IMG_165_128_11.npy,patch_lm10/train_A_GT_IMG_165_128_11.npy,18
patch_im11/train_A_IMG_165_128_12.jpg,patch_dm11/train_A_GT_IMG_165_128_12.npy,patch_lm11/train_A_GT_IMG_165_128_12.npy,12
patch_im12/train_A_IMG_165_128_13.jpg,patch_dm12/train_A_GT_IMG_165_128_13.npy,patch_lm12/train_A_GT_IMG_165_128_13.npy,18
patch_im13/train_A_IMG_165_128_14.jpg,patch_dm13/train_A_GT_IMG_165_128_14.npy,patch_lm13/train_A_GT_IMG_165_128_14.npy,16
patch_im14/train_A_IMG_165_128_15.jpg,patch_dm14/train_A_GT_IMG_165_128_15.npy,patch_lm14/train_A_GT_IMG_165_128_15.npy,15
patch_im15/train_A_IMG_165_128_16.jpg,patch_dm15/train_A_GT_IMG_165_128_16.npy,patch_lm15/train_A_GT_IMG_165_128_16.npy,4
patch_im0/train_A_IMG_165_128_17.jpg,patch_dm0/train_A_GT_IMG_165_128_17.npy,patch_lm0/train_A_GT_IMG_165_128_17.npy,1
patch_im1/train_A_IMG_165_128_18.jpg,patch_dm1/train_A_GT_IMG_165_128_18.npy,patch_lm1/train_A_GT_IMG_165_128_18.npy,1
patch_im2/train_A_IMG_165_128_19.jpg,patch_dm2/train_A_GT_IMG_165_128_19.npy,patch_lm2/train_A_GT_IMG_165_128_19.npy,2
patch_im3/train_A_IMG_165_128_20.jpg,patch_dm3/train_A_GT_IMG_165_128_20.npy,patch_lm3/train_A_GT_IMG_165_128_20.npy,1
patch_im4/train_A_IMG_165_128_21.jpg,patch_dm4/train_A_GT_IMG_165_128_21.npy,patch_lm4/train_A_GT_IMG_165_128_21.npy,3
patch_im5/train_A_IMG_165_128_22.jpg,patch_dm5/train_A_GT_IMG_165_128_22.npy,patch_lm5/train_A_GT_IMG_165_128_22.npy,2
patch_im6/train_A_IMG_165_128_23.jpg,patch_dm6/train_A_GT_IMG_165_128_23.npy,patch_lm6/train_A_GT_IMG_165_128_23.npy,1
patch_im7/train_A_IMG_165_128_24.jpg,patch_dm7/train_A_GT_IMG_165_128_24.npy,patch_lm7/train_A_GT_IMG_165_128_24.npy,0
patch_im0/train_A_IMG_232_128_1.jpg,patch_dm0/train_A_GT_IMG_232_128_1.npy,patch_lm0/train_A_GT_IMG_232_128_1.npy,10
patch_im1/train_A_IMG_232_128_2.jpg,patch_dm1/train_A_GT_IMG_232_128_2.npy,patch_lm1/train_A_GT_IMG_232_128_2.npy,6
patch_im2/train_A_IMG_232_128_3.jpg,patch_dm2/train_A_GT_IMG_232_128_3.npy,patch_lm2/train_A_GT_IMG_232_128_3.npy,7
patch_im3/train_A_IMG_232_128_4.jpg,patch_dm3/train_A_GT_IMG_232_128_4.npy,patch_lm3/train_A_GT_IMG_232_128_4.npy,2
patch_im4/train_A_IMG_232_128_5.jpg,patch_dm4/train_A_GT_IMG_232_128_5.npy,patch_lm4/train_A_GT_IMG_232_128_5.npy,3
patch_im5/train_A_IMG_232_128_6.jpg,patch_dm5/train_A_GT_IMG_232_128_6.npy,patch_lm5/train_A_GT_IMG_232_128_6.npy,2
patch_im6/train_A_IMG_232_128_7.jpg,patch_dm6/train_A_GT_IMG_232_128_7.npy,patch_lm6/train_A_GT_IMG_232_128_7.npy,4
patch_im7/train_A_IMG_232_128_8.jpg,patch_dm7/train_A_GT_IMG_232_128_8.npy,patch_lm7/train_A_GT_IMG_232_128_8.npy,1
patch_im8/train_A_IMG_232_128_9.jpg,patch_dm8/train_A_GT_IMG_232_128_9.npy,patch_lm8/train_A_GT_IMG_232_128_9.npy,1
patch_im9/train_A_IMG_232_128_10.jpg,patch_dm9/train_A_GT_IMG_232_128_10.npy,patch_lm9/train_A_GT_IMG_232_128_10.npy,1
patch_im10/train_A_IMG_232_128_11.jpg,patch_dm10/train_A_GT_IMG_232_128_11.npy,patch_lm10/train_A_GT_IMG_232_128_11.npy,1
patch_im11/train_A_IMG_232_128_12.jpg,patch_dm11/train_A_GT_IMG_232_128_12.npy,patch_lm11/train_A_GT_IMG_232_128_12.npy,0
patch_im0/train_A_IMG_189_128_1.jpg,patch_dm0/train_A_GT_IMG_189_128_1.npy,patch_lm0/train_A_GT_IMG_189_128_1.npy,11
patch_im1/train_A_IMG_189_128_2.jpg,patch_dm1/train_A_GT_IMG_189_128_2.npy,patch_lm1/train_A_GT_IMG_189_128_2.npy,85
patch_im2/train_A_IMG_189_128_3.jpg,patch_dm2/train_A_GT_IMG_189_128_3.npy,patch_lm2/train_A_GT_IMG_189_128_3.npy,121
patch_im3/train_A_IMG_189_128_4.jpg,patch_dm3/train_A_GT_IMG_189_128_4.npy,patch_lm3/train_A_GT_IMG_189_128_4.npy,96
patch_im4/train_A_IMG_189_128_5.jpg,patch_dm4/train_A_GT_IMG_189_128_5.npy,patch_lm4/train_A_GT_IMG_189_128_5.npy,22
patch_im5/train_A_IMG_189_128_6.jpg,patch_dm5/train_A_GT_IMG_189_128_6.npy,patch_lm5/train_A_GT_IMG_189_128_6.npy,0
patch_im6/train_A_IMG_189_128_7.jpg,patch_dm6/train_A_GT_IMG_189_128_7.npy,patch_lm6/train_A_GT_IMG_189_128_7.npy,14
patch_im7/train_A_IMG_189_128_8.jpg,patch_dm7/train_A_GT_IMG_189_128_8.npy,patch_lm7/train_A_GT_IMG_189_128_8.npy,34
patch_im8/train_A_IMG_189_128_9.jpg,patch_dm8/train_A_GT_IMG_189_128_9.npy,patch_lm8/train_A_GT_IMG_189_128_9.npy,31
patch_im9/train_A_IMG_189_128_10.jpg,patch_dm9/train_A_GT_IMG_189_128_10.npy,patch_lm9/train_A_GT_IMG_189_128_10.npy,39
patch_im10/train_A_IMG_189_128_11.jpg,patch_dm10/train_A_GT_IMG_189_128_11.npy,patch_lm10/train_A_GT_IMG_189_128_11.npy,25
patch_im11/train_A_IMG_189_128_12.jpg,patch_dm11/train_A_GT_IMG_189_128_12.npy,patch_lm11/train_A_GT_IMG_189_128_12.npy,7
patch_im12/train_A_IMG_189_128_13.jpg,patch_dm12/train_A_GT_IMG_189_128_13.npy,patch_lm12/train_A_GT_IMG_189_128_13.npy,3
patch_im13/train_A_IMG_189_128_14.jpg,patch_dm13/train_A_GT_IMG_189_128_14.npy,patch_lm13/train_A_GT_IMG_189_128_14.npy,3
patch_im14/train_A_IMG_189_128_15.jpg,patch_dm14/train_A_GT_IMG_189_128_15.npy,patch_lm14/train_A_GT_IMG_189_128_15.npy,2
patch_im15/train_A_IMG_189_128_16.jpg,patch_dm15/train_A_GT_IMG_189_128_16.npy,patch_lm15/train_A_GT_IMG_189_128_16.npy,3
patch_im0/train_A_IMG_189_128_17.jpg,patch_dm0/train_A_GT_IMG_189_128_17.npy,patch_lm0/train_A_GT_IMG_189_128_17.npy,0
patch_im1/train_A_IMG_189_128_18.jpg,patch_dm1/train_A_GT_IMG_189_128_18.npy,patch_lm1/train_A_GT_IMG_189_128_18.npy,2
patch_im0/train_A_IMG_81_128_1.jpg,patch_dm0/train_A_GT_IMG_81_128_1.npy,patch_lm0/train_A_GT_IMG_81_128_1.npy,87
patch_im1/train_A_IMG_81_128_2.jpg,patch_dm1/train_A_GT_IMG_81_128_2.npy,patch_lm1/train_A_GT_IMG_81_128_2.npy,64
patch_im2/train_A_IMG_81_128_3.jpg,patch_dm2/train_A_GT_IMG_81_128_3.npy,patch_lm2/train_A_GT_IMG_81_128_3.npy,58
patch_im3/train_A_IMG_81_128_4.jpg,patch_dm3/train_A_GT_IMG_81_128_4.npy,patch_lm3/train_A_GT_IMG_81_128_4.npy,36
patch_im4/train_A_IMG_81_128_5.jpg,patch_dm4/train_A_GT_IMG_81_128_5.npy,patch_lm4/train_A_GT_IMG_81_128_5.npy,26
patch_im5/train_A_IMG_81_128_6.jpg,patch_dm5/train_A_GT_IMG_81_128_6.npy,patch_lm5/train_A_GT_IMG_81_128_6.npy,16
patch_im6/train_A_IMG_81_128_7.jpg,patch_dm6/train_A_GT_IMG_81_128_7.npy,patch_lm6/train_A_GT_IMG_81_128_7.npy,6
patch_im7/train_A_IMG_81_128_8.jpg,patch_dm7/train_A_GT_IMG_81_128_8.npy,patch_lm7/train_A_GT_IMG_81_128_8.npy,2
patch_im8/train_A_IMG_81_128_9.jpg,patch_dm8/train_A_GT_IMG_81_128_9.npy,patch_lm8/train_A_GT_IMG_81_128_9.npy,2
patch_im0/train_A_IMG_219_128_1.jpg,patch_dm0/train_A_GT_IMG_219_128_1.npy,patch_lm0/train_A_GT_IMG_219_128_1.npy,27
patch_im1/train_A_IMG_219_128_2.jpg,patch_dm1/train_A_GT_IMG_219_128_2.npy,patch_lm1/train_A_GT_IMG_219_128_2.npy,82
patch_im2/train_A_IMG_219_128_3.jpg,patch_dm2/train_A_GT_IMG_219_128_3.npy,patch_lm2/train_A_GT_IMG_219_128_3.npy,140
patch_im3/train_A_IMG_219_128_4.jpg,patch_dm3/train_A_GT_IMG_219_128_4.npy,patch_lm3/train_A_GT_IMG_219_128_4.npy,35
patch_im4/train_A_IMG_219_128_5.jpg,patch_dm4/train_A_GT_IMG_219_128_5.npy,patch_lm4/train_A_GT_IMG_219_128_5.npy,43
patch_im5/train_A_IMG_219_128_6.jpg,patch_dm5/train_A_GT_IMG_219_128_6.npy,patch_lm5/train_A_GT_IMG_219_128_6.npy,52
patch_im6/train_A_IMG_219_128_7.jpg,patch_dm6/train_A_GT_IMG_219_128_7.npy,patch_lm6/train_A_GT_IMG_219_128_7.npy,36
patch_im7/train_A_IMG_219_128_8.jpg,patch_dm7/train_A_GT_IMG_219_128_8.npy,patch_lm7/train_A_GT_IMG_219_128_8.npy,1
patch_im8/train_A_IMG_219_128_9.jpg,patch_dm8/train_A_GT_IMG_219_128_9.npy,patch_lm8/train_A_GT_IMG_219_128_9.npy,7
patch_im9/train_A_IMG_219_128_10.jpg,patch_dm9/train_A_GT_IMG_219_128_10.npy,patch_lm9/train_A_GT_IMG_219_128_10.npy,5
patch_im10/train_A_IMG_219_128_11.jpg,patch_dm10/train_A_GT_IMG_219_128_11.npy,patch_lm10/train_A_GT_IMG_219_128_11.npy,0
patch_im11/train_A_IMG_219_128_12.jpg,patch_dm11/train_A_GT_IMG_219_128_12.npy,patch_lm11/train_A_GT_IMG_219_128_12.npy,0
patch_im0/train_A_IMG_216_128_1.jpg,patch_dm0/train_A_GT_IMG_216_128_1.npy,patch_lm0/train_A_GT_IMG_216_128_1.npy,16
patch_im1/train_A_IMG_216_128_2.jpg,patch_dm1/train_A_GT_IMG_216_128_2.npy,patch_lm1/train_A_GT_IMG_216_128_2.npy,23
patch_im2/train_A_IMG_216_128_3.jpg,patch_dm2/train_A_GT_IMG_216_128_3.npy,patch_lm2/train_A_GT_IMG_216_128_3.npy,21
patch_im3/train_A_IMG_216_128_4.jpg,patch_dm3/train_A_GT_IMG_216_128_4.npy,patch_lm3/train_A_GT_IMG_216_128_4.npy,14
patch_im4/train_A_IMG_216_128_5.jpg,patch_dm4/train_A_GT_IMG_216_128_5.npy,patch_lm4/train_A_GT_IMG_216_128_5.npy,6
patch_im5/train_A_IMG_216_128_6.jpg,patch_dm5/train_A_GT_IMG_216_128_6.npy,patch_lm5/train_A_GT_IMG_216_128_6.npy,3
patch_im6/train_A_IMG_216_128_7.jpg,patch_dm6/train_A_GT_IMG_216_128_7.npy,patch_lm6/train_A_GT_IMG_216_128_7.npy,0
patch_im7/train_A_IMG_216_128_8.jpg,patch_dm7/train_A_GT_IMG_216_128_8.npy,patch_lm7/train_A_GT_IMG_216_128_8.npy,2
patch_im8/train_A_IMG_216_128_9.jpg,patch_dm8/train_A_GT_IMG_216_128_9.npy,patch_lm8/train_A_GT_IMG_216_128_9.npy,0
patch_im9/train_A_IMG_216_128_10.jpg,patch_dm9/train_A_GT_IMG_216_128_10.npy,patch_lm9/train_A_GT_IMG_216_128_10.npy,0
patch_im10/train_A_IMG_216_128_11.jpg,patch_dm10/train_A_GT_IMG_216_128_11.npy,patch_lm10/train_A_GT_IMG_216_128_11.npy,0
patch_im11/train_A_IMG_216_128_12.jpg,patch_dm11/train_A_GT_IMG_216_128_12.npy,patch_lm11/train_A_GT_IMG_216_128_12.npy,0
patch_im0/train_A_IMG_279_128_1.jpg,patch_dm0/train_A_GT_IMG_279_128_1.npy,patch_lm0/train_A_GT_IMG_279_128_1.npy,30
patch_im1/train_A_IMG_279_128_2.jpg,patch_dm1/train_A_GT_IMG_279_128_2.npy,patch_lm1/train_A_GT_IMG_279_128_2.npy,44
patch_im2/train_A_IMG_279_128_3.jpg,patch_dm2/train_A_GT_IMG_279_128_3.npy,patch_lm2/train_A_GT_IMG_279_128_3.npy,28
patch_im3/train_A_IMG_279_128_4.jpg,patch_dm3/train_A_GT_IMG_279_128_4.npy,patch_lm3/train_A_GT_IMG_279_128_4.npy,20
patch_im4/train_A_IMG_279_128_5.jpg,patch_dm4/train_A_GT_IMG_279_128_5.npy,patch_lm4/train_A_GT_IMG_279_128_5.npy,11
patch_im5/train_A_IMG_279_128_6.jpg,patch_dm5/train_A_GT_IMG_279_128_6.npy,patch_lm5/train_A_GT_IMG_279_128_6.npy,9
patch_im6/train_A_IMG_279_128_7.jpg,patch_dm6/train_A_GT_IMG_279_128_7.npy,patch_lm6/train_A_GT_IMG_279_128_7.npy,11
patch_im7/train_A_IMG_279_128_8.jpg,patch_dm7/train_A_GT_IMG_279_128_8.npy,patch_lm7/train_A_GT_IMG_279_128_8.npy,11
patch_im8/train_A_IMG_279_128_9.jpg,patch_dm8/train_A_GT_IMG_279_128_9.npy,patch_lm8/train_A_GT_IMG_279_128_9.npy,0
patch_im9/train_A_IMG_279_128_10.jpg,patch_dm9/train_A_GT_IMG_279_128_10.npy,patch_lm9/train_A_GT_IMG_279_128_10.npy,0
patch_im10/train_A_IMG_279_128_11.jpg,patch_dm10/train_A_GT_IMG_279_128_11.npy,patch_lm10/train_A_GT_IMG_279_128_11.npy,2
patch_im11/train_A_IMG_279_128_12.jpg,patch_dm11/train_A_GT_IMG_279_128_12.npy,patch_lm11/train_A_GT_IMG_279_128_12.npy,0
patch_im0/train_A_IMG_215_128_1.jpg,patch_dm0/train_A_GT_IMG_215_128_1.npy,patch_lm0/train_A_GT_IMG_215_128_1.npy,53
patch_im1/train_A_IMG_215_128_2.jpg,patch_dm1/train_A_GT_IMG_215_128_2.npy,patch_lm1/train_A_GT_IMG_215_128_2.npy,62
